MSRP,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg
16989,Suzuki,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Wagon,27,19
16089,Suzuki,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,19
16789,Suzuki,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,28,19
14489,Suzuki,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,20
15889,Suzuki,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,27,19
14989,Suzuki,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,28,20
15389,Suzuki,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,N/A,Compact,Wagon,27,19
33095,Subaru,2015,premium unleaded (required),250,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,23
25095,Subaru,2015,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,24
24595,Subaru,2015,regular unleaded,170,4,MANUAL,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22
28095,Subaru,2015,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,24
30095,Subaru,2015,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,24
22195,Subaru,2015,regular unleaded,170,4,MANUAL,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22
28495,Subaru,2015,premium unleaded (required),250,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,23
23195,Subaru,2015,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,24
28795,Subaru,2016,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,24
25295,Subaru,2016,regular unleaded,170,4,MANUAL,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22
23395,Subaru,2016,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,24
29195,Subaru,2016,premium unleaded (required),250,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,23
22395,Subaru,2016,regular unleaded,170,4,MANUAL,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22
33795,Subaru,2016,premium unleaded (required),250,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,23
25795,Subaru,2016,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,24
30795,Subaru,2016,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,24
34295,Subaru,2017,premium unleaded (required),250,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,27,23
25995,Subaru,2017,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,26
29295,Subaru,2017,premium unleaded (required),250,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,27,23
25495,Subaru,2017,regular unleaded,170,4,MANUAL,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22
29195,Subaru,2017,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,26
31295,Subaru,2017,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,26
23595,Subaru,2017,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,26
22595,Subaru,2017,regular unleaded,170,4,MANUAL,all wheel drive,4,Crossover,Midsize,4dr SUV,28,22
19590,Kia,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,34,25
19390,Kia,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,25
18590,Kia,2015,regular unleaded,173,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,33,24
20890,Kia,2015,regular unleaded,201,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,29,21
21890,Kia,2015,regular unleaded,201,4,AUTOMATIC,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,29,21
17490,Kia,2015,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,39,26
15890,Kia,2015,regular unleaded,145,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,25
19690,Kia,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,25
20590,Kia,2015,regular unleaded,201,4,MANUAL,front wheel drive,2,Performance,Compact,Coupe,29,22
21590,Kia,2015,regular unleaded,201,4,AUTOMATIC,front wheel drive,2,Performance,Compact,Coupe,30,22
20690,Kia,2016,regular unleaded,201,4,MANUAL,front wheel drive,2,Performance,Compact,Coupe,29,22
15990,Kia,2016,regular unleaded,145,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,37,25
21990,Kia,2016,regular unleaded,201,4,AUTOMATIC,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,29,21
21690,Kia,2016,regular unleaded,201,4,AUTOMATIC,front wheel drive,2,Performance,Compact,Coupe,30,22
18090,Kia,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,33,25
20390,Kia,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,33,25
19890,Kia,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,34,25
17700,Kia,2016,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,39,26
20990,Kia,2016,regular unleaded,201,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,29,21
19990,Kia,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Performance,Compact,Sedan,35,24
17500,Kia,2017,regular unleaded,147,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,29
19200,Kia,2017,regular unleaded,147,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,29
21200,Kia,2017,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,33,25
16490,Kia,2017,regular unleaded,147,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,34,25
18090,Kia,2017,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,25
25890,Kia,2017,regular unleaded,201,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,29,23
23690,Kia,2017,regular unleaded,201,4,AUTOMATED_MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,30,25
21990,Kia,2017,regular unleaded,164,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,34,25
2000,Volkswagen,1991,regular unleaded,81,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,22
2000,Volkswagen,1991,regular unleaded,81,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,29,22
2000,Volkswagen,1992,regular unleaded,81,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,29,22
2000,Volkswagen,1992,regular unleaded,81,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,22
2000,Volkswagen,1993,regular unleaded,81,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,30,22
2000,Volkswagen,1993,regular unleaded,81,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,30,22
2000,Volkswagen,1993,regular unleaded,81,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,30,22
24700,Scion,2014,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22
28500,Scion,2014,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,34,25
27400,Scion,2014,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22
25800,Scion,2014,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,34,25
31090,Scion,2015,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,34,25
26000,Scion,2015,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,34,25
24900,Scion,2015,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22
29990,Scion,2015,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22
25305,Scion,2016,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22
30610,Scion,2016,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,34,25
29510,Scion,2016,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,30,22
26405,Scion,2016,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Performance,Compact,Coupe,34,25
24975,Land Rover,2003,regular unleaded,174,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,19,15
26370,Land Rover,2003,regular unleaded,174,6,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,19,15
31575,Land Rover,2003,regular unleaded,174,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,19,15
27775,Land Rover,2003,regular unleaded,174,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,19,15
26330,Land Rover,2004,regular unleaded,174,6,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,19,16
28330,Land Rover,2004,regular unleaded,174,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,19,16
25330,Land Rover,2004,regular unleaded,174,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,19,16
26830,Land Rover,2005,regular unleaded,174,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,19,16
26830,Land Rover,2005,regular unleaded,174,6,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,19,16
28030,Ford,2005,regular unleaded,,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16
23930,Ford,2005,regular unleaded,,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16
21630,Ford,2005,regular unleaded,,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Cargo Minivan,22,16
26530,Ford,2005,regular unleaded,,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16
29030,Ford,2005,regular unleaded,,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,16
32755,Ford,2005,regular unleaded,,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,16
19650,Ford,2006,regular unleaded,193,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Cargo Minivan,22,16
29575,Ford,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,15
23655,Ford,2006,regular unleaded,193,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,22,16
26615,Ford,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,15
26665,Ford,2007,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,15
23705,Ford,2007,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,15
29575,Ford,2007,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Passenger Minivan,21,15
19700,Ford,2007,regular unleaded,201,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Cargo Minivan,21,15
28440,Ford,2005,regular unleaded,203,6,AUTOMATIC,front wheel drive,4,Crossover,Large,Wagon,25,18
30440,Ford,2005,regular unleaded,203,6,AUTOMATIC,all wheel drive,4,Crossover,Large,Wagon,22,17
25040,Ford,2005,regular unleaded,203,6,AUTOMATIC,front wheel drive,4,Crossover,Large,Wagon,25,18
26840,Ford,2005,regular unleaded,203,6,AUTOMATIC,all wheel drive,4,Crossover,Large,Wagon,22,17
26440,Ford,2005,regular unleaded,203,6,AUTOMATIC,front wheel drive,4,Crossover,Large,Wagon,25,18
28240,Ford,2005,regular unleaded,203,6,AUTOMATIC,all wheel drive,4,Crossover,Large,Wagon,22,17
28355,Ford,2006,regular unleaded,203,6,AUTOMATIC,all wheel drive,4,Crossover,Large,Wagon,22,17
26505,Ford,2006,regular unleaded,203,6,AUTOMATIC,front wheel drive,4,Crossover,Large,Wagon,25,18
25105,Ford,2006,regular unleaded,203,6,AUTOMATIC,front wheel drive,4,Crossover,Large,Wagon,25,18
30580,Ford,2006,regular unleaded,203,6,AUTOMATIC,all wheel drive,4,Crossover,Large,Wagon,22,17
26955,Ford,2006,regular unleaded,203,6,AUTOMATIC,all wheel drive,4,Crossover,Large,Wagon,22,17
28530,Ford,2006,regular unleaded,203,6,AUTOMATIC,front wheel drive,4,Crossover,Large,Wagon,25,18
27770,Ford,2007,regular unleaded,203,6,AUTOMATIC,all wheel drive,4,Crossover,Large,Wagon,22,17
29205,Ford,2007,regular unleaded,203,6,AUTOMATIC,front wheel drive,4,Crossover,Large,Wagon,25,18
31055,Ford,2007,regular unleaded,203,6,AUTOMATIC,all wheel drive,4,Crossover,Large,Wagon,22,17
25920,Ford,2007,regular unleaded,203,6,AUTOMATIC,front wheel drive,4,Crossover,Large,Wagon,25,18
32560,Nissan,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
20660,Nissan,2015,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,17
25510,Nissan,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
34010,Nissan,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
31510,Nissan,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16
32560,Nissan,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
25860,Nissan,2015,regular unleaded,261,6,MANUAL,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
26450,Nissan,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
23020,Nissan,2015,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,17
27240,Nissan,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16
17990,Nissan,2015,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19
30550,Nissan,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16
24190,Nissan,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,16
23750,Nissan,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
28050,Nissan,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
21970,Nissan,2015,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19
31360,Nissan,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
24540,Nissan,2015,regular unleaded,261,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,16
25400,Nissan,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16
25350,Nissan,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
23610,Nissan,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,16
28560,Nissan,2015,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16
26310,Nissan,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15
22700,Nissan,2015,regular unleaded,261,6,MANUAL,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
35260,Nissan,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
24630,Nissan,2015,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
27630,Nissan,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
31750,Nissan,2015,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15
26750,Nissan,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
25840,Nissan,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
32890,Nissan,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
24050,Nissan,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
31840,Nissan,2016,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16
24960,Nissan,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
26640,Nissan,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15
35590,Nissan,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
23000,Nissan,2016,regular unleaded,261,6,MANUAL,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,17
32080,Nissan,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15
34360,Nissan,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
28380,Nissan,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
25680,Nissan,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
23940,Nissan,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,16
24520,Nissan,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,16
31690,Nissan,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
28910,Nissan,2016,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16
35610,Nissan,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
18290,Nissan,2016,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19
23230,Nissan,2016,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,17
34340,Nissan,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
28890,Nissan,2016,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16
31710,Nissan,2016,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
27960,Nissan,2016,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
20960,Nissan,2016,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,17
22180,Nissan,2016,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19
25750,Nissan,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,16
32340,Nissan,2017,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16
27320,Nissan,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15
26470,Nissan,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,16
27650,Nissan,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
29170,Nissan,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
18390,Nissan,2017,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19
22160,Nissan,2017,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,17
24950,Nissan,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,16
26630,Nissan,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,16
33390,Nissan,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
35160,Nissan,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
28750,Nissan,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
23910,Nissan,2017,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,22,17
32580,Nissan,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15
29700,Nissan,2017,regular unleaded,261,6,MANUAL,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,16
36410,Nissan,2017,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,N/A,Compact,Crew Cab Pickup,21,15
25200,Nissan,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,16
23900,Nissan,2017,regular unleaded,261,6,MANUAL,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,22,16
24620,Nissan,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,16
32510,Nissan,2017,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,Crew Cab Pickup,23,16
22860,Nissan,2017,regular unleaded,152,4,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,23,19
27380,Ford,2015,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44
26575,Ford,2015,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44
32330,Ford,2015,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44
31430,Ford,2016,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44
26480,Ford,2016,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44
25675,Ford,2016,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,44
37020,Ford,2017,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,43
31010,Ford,2017,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,43
25675,Ford,2017,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,43
26480,Ford,2017,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,Hybrid,Midsize,Sedan,41,43
27830,Ford,2015,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,N/A,Midsize,Sedan,31,22
32780,Ford,2015,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,31,22
