id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
8134,I,1.0625,0.825,0.225,10.64523725,4.6209685,2.65067825,3.10427025,7.0
8135,M,1.3125,1.0,0.4,30.0221205,7.087375,5.71242425,8.50485,22.0
8136,I,1.0,0.75,0.2125,8.901743,3.7137845,1.7293195,2.26796,9.0
8137,F,1.1875,0.9375,0.275,14.04717725,5.74077375,3.515338,4.3941725,9.0
8138,M,1.4375,1.2,0.425,32.7436725,13.947954,7.47009325,12.8990225,22.0
8139,M,1.3875,1.0625,0.3625,26.03901575,12.34620725,5.71242425,7.7961125,10.0
8140,F,1.8,1.4375,0.5125,54.260943,18.12950525,11.850091,15.23785625,19.0
8141,M,1.45,1.125,0.3375,24.79163775,11.24057675,4.3374735,6.3786375,8.0
8142,M,1.45,1.1625,0.45,24.097075,8.0796075,5.14543425,7.7961125,11.0
8143,M,1.6125,1.25,0.4,32.1199835,14.4865945,6.3219385,8.50485,9.0
8144,I,1.1875,0.9375,0.275,12.6722265,5.71242425,2.8066005,3.5436875,8.0
8145,I,1.275,0.9375,0.3,16.839603,8.958442,3.1467945,3.96893,8.0
8146,F,1.5375,1.175,0.425,31.1561005,13.4660125,6.9456275,8.9300925,13.0
8147,M,0.6875,0.5,0.2,2.721552,1.0489315,0.56699,0.850485,9.0
8148,M,1.775,1.4125,0.425,55.961913,20.0430965,10.9712565,12.5021295,16.0
8149,F,1.575,1.2,0.4375,37.137845,18.38465075,7.9095105,9.0434905,9.0
8150,I,0.4375,0.325,0.1125,0.8221355,0.43941725,0.226796,0.283495,1.0
8151,I,1.3,1.0125,0.375,18.24290325,8.7599955,4.8477645,5.953395,8.0
8152,F,1.7375,1.3875,0.45,47.18774275,19.94387325,9.4970825,12.40290625,12.0
8153,F,1.4,1.15,0.375,28.803092,13.99047825,5.82582225,7.72523875,10.0
8154,I,1.0,0.775,0.25,9.4970825,4.63514325,1.7293195,2.4097075,6.0
8155,M,1.575,1.2125,0.425,30.674159,14.04717725,7.07320025,8.9300925,12.0
8156,F,1.4375,1.125,0.4125,26.64853,10.36174225,6.25106475,7.5126175,13.0
8157,M,1.4125,1.075,0.4125,22.8213475,9.85145125,5.03203625,6.9456275,9.0
8158,I,1.3,0.9875,0.3125,14.35902175,5.273007,3.50116325,5.2446575,8.0
8159,I,1.1625,0.8875,0.2625,12.54465375,5.11708475,2.26796,3.118445,7.0
8160,M,1.75,1.375,0.4875,49.54075125,23.94115275,11.90679,11.4815475,9.0
8161,M,1.475,1.0625,0.35,27.20134525,12.62970225,5.1879585,6.87475375,10.0
8162,M,1.2875,0.975,0.3125,18.24290325,9.17106325,4.43669675,4.9611625,8.0
8163,I,0.725,0.525,0.15,2.83495,1.45999925,0.623689,0.9922325,5.0
8164,I,1.325,1.0875,0.35,22.169309,8.3064035,4.40834725,6.747181,13.0
8165,I,1.35,1.05,0.35,21.3471735,8.68912175,4.479221,6.23689,11.0
8166,I,1.325,1.0625,0.325,18.24290325,8.561549,3.78465825,5.6415505,9.0
8167,F,1.275,1.0,0.3125,17.70426275,8.34892775,3.7704835,5.5281525,8.0
8168,F,1.4,1.175,0.375,31.127751,12.757275,6.56290925,8.3064035,12.0
8169,M,1.25,1.0125,0.3,18.1153305,7.78193775,4.3374735,5.2446575,11.0
8170,F,1.6875,1.3125,0.4375,48.477645,21.24795025,10.87203325,13.04077,11.0
8171,M,1.6125,1.2125,0.3875,41.730464,18.0586315,7.087375,9.4970825,11.0
8172,I,1.3,1.0,0.3125,17.84601025,6.90310325,3.07592075,5.953395,8.0
8173,M,1.5,1.2,0.4125,28.8314415,11.8217415,7.144074,8.50485,13.0
8174,M,1.5375,1.1875,0.4375,32.21920675,14.74174,6.08096775,8.0796075,10.0
8175,F,1.5375,1.1875,0.3625,30.80173175,13.1258185,5.273007,8.788345,11.0
8176,F,1.325,1.1,0.4375,23.3883375,7.78193775,5.6982495,7.654365,11.0
8177,M,1.0875,0.85,0.3,10.41844125,4.26659975,2.3530085,3.40194,12.0
8178,F,1.5,1.225,0.4125,31.411246,12.82814875,6.59125875,11.4815475,13.0
8179,I,1.0375,0.8125,0.275,8.618248,3.78465825,1.814368,2.9766975,10.0
8180,F,1.4375,1.1875,0.3625,29.0582375,14.0330025,7.3992195,7.49844275,10.0
8181,F,1.625,1.2875,0.4625,35.62114675,14.0330025,8.4765005,11.7650425,10.0
8182,F,1.725,1.325,0.45,43.7999775,15.46465225,10.13494625,12.47378,13.0
8183,F,1.2375,0.975,0.375,14.78426425,5.62737575,4.025629,4.819415,13.0
8184,F,1.7,1.3125,0.4875,49.32813,13.53688625,8.60407325,17.27902025,15.0
8185,I,0.9375,0.7,0.2125,6.39281225,2.83495,1.417475,1.984465,7.0
8186,M,1.55,1.2125,0.475,34.06192425,14.84096325,7.52679225,9.07184,13.0
8187,I,0.8375,0.6,0.225,5.5281525,2.211261,1.6726205,1.417475,6.0
8188,F,1.2,0.8875,0.3125,13.90542975,5.03203625,3.005047,4.9611625,8.0
8189,F,1.6125,1.25,0.3875,40.9083285,20.00057225,9.05766525,8.77417025,9.0
8190,M,1.3125,1.0,0.3625,20.19901875,9.36950975,4.77689075,6.23689,9.0
8191,F,1.4875,1.125,0.5,31.19862475,13.380964,5.1879585,8.788345,11.0
8192,M,1.6375,1.2625,0.375,36.1456125,16.5277585,8.54737425,9.4403835,8.0
8193,I,0.5625,0.375,0.1,0.963883,0.35436875,0.1417475,0.18427175,4.0
8194,F,1.6625,1.25,0.4125,36.78347625,17.22232125,8.57572375,9.2135875,9.0
8195,M,1.8,1.4125,0.5375,58.6551155,25.61377325,11.46737275,16.159215,11.0
8196,I,0.475,0.3625,0.0625,0.907184,0.3118445,0.18427175,0.283495,6.0
8197,F,0.8875,0.6875,0.225,6.23689,2.65067825,1.14815475,1.8427175,12.0
8198,I,1.0625,0.8125,0.3,10.19164525,4.37999775,1.7293195,2.9766975,8.0
8199,M,1.325,1.0625,0.475,24.73493875,8.3064035,4.77689075,8.0796075,19.0
8200,F,1.5375,1.175,0.45,31.31202275,11.4815475,6.22271525,12.0485375,14.0
8201,I,1.25,0.95,0.275,15.15280775,7.10154975,2.721552,4.9611625,8.0
8202,M,1.15,0.875,0.3375,13.93377925,5.4714535,2.9199985,4.3941725,13.0
8203,M,1.4625,1.1625,0.375,31.19862475,15.7339725,7.0023265,7.5126175,10.0
8204,M,1.5,1.175,0.4375,32.78619675,13.6361095,8.5331995,8.6465975,15.0
8205,I,0.475,0.325,0.1,0.86465975,0.35436875,0.18427175,0.29766975,4.0
8206,M,1.75,1.4125,0.4375,51.199197,21.98503725,11.0846545,12.8990225,10.0
8207,M,1.5625,1.2375,0.475,35.6920205,12.1052365,6.350288,11.7650425,16.0
8208,F,1.4,1.075,0.3625,24.7491135,9.07184,4.91863825,7.654365,15.0
8209,I,0.8875,0.675,0.225,6.0384435,3.55786225,1.48834875,1.85689225,7.0
8210,M,1.525,1.1625,0.3875,29.89708025,12.23280925,7.3992195,7.2291225,9.0
8211,M,1.4875,1.175,0.425,31.18445,13.02659525,7.9095105,9.07184,10.0
8212,M,1.4,1.125,0.4,29.44095575,12.303683,6.1518415,8.0796075,10.0
8213,F,1.675,1.35,0.5125,49.8100715,21.92833825,9.51125725,13.0691195,10.0
8214,F,1.525,1.1625,0.4,29.9654215,12.60135275,6.690482,8.9300925,9.0
8215,I,0.9375,0.7125,0.25,7.2858215,3.231843,1.6726205,1.984465,6.0
8216,I,0.9625,0.75,0.2375,5.443104,2.2963095,1.5025235,1.984465,6.0
8217,I,0.9375,0.6875,0.2375,6.76135575,3.18931875,1.74349425,2.0695135,7.0
8218,M,1.4625,1.1875,0.4,27.499015,12.1619355,6.2652395,8.50485,10.0
8219,F,1.4875,1.1875,0.4,32.78619675,15.365429,6.22271525,8.788345,11.0
8220,M,1.3125,1.025,0.3875,26.12406425,10.77281,6.3786375,8.0229085,10.0
8221,M,1.275,0.975,0.325,17.5483405,6.5487345,4.0539785,5.2446575,10.0
8222,I,0.9125,0.675,0.225,6.293589,2.7499015,1.304077,1.8427175,6.0
8223,M,1.45,1.025,0.375,22.29688175,8.60407325,4.60679375,7.7961125,10.0
8224,M,1.4875,1.1375,0.4125,31.581343,15.46465225,6.2652395,8.51902475,9.0
8225,M,1.6375,1.275,0.4125,42.2124055,18.5122235,7.83863675,11.623295,10.0
8226,M,1.175,0.8875,0.3125,14.571643,6.13766675,2.891649,4.252425,9.0
8227,I,1.5,1.15,0.375,25.27357925,11.679994,5.82582225,7.1724235,10.0
8228,M,1.5,1.2,0.375,30.51823675,13.25339125,6.56290925,8.6465975,11.0
8229,M,1.325,1.025,0.325,18.71067,8.09378225,3.7704835,5.5281525,9.0
8230,I,1.3,1.0,0.3125,19.1926115,8.7032965,3.89805625,5.2446575,8.0
8231,F,1.625,1.3125,0.45,41.80133775,16.48523425,8.3064035,11.509897,10.0
8232,I,1.1,0.8125,0.2375,10.44679075,4.57844425,2.36718325,2.9766975,7.0
8233,M,1.4375,1.125,0.3875,22.509503,9.695529,4.89028875,6.690482,11.0
8234,F,1.425,1.125,0.3375,26.40988575,11.453198,5.896696,7.2291225,13.0
8235,I,0.925,0.6875,0.225,6.27941425,3.1467945,1.51669825,1.8427175,6.0
8236,M,1.5375,1.1375,0.4125,40.63900825,18.01610725,7.21494775,11.056305,12.0
8237,I,1.2625,0.9875,0.3625,15.365429,6.4353365,3.515338,4.9611625,11.0
8238,F,1.5625,1.2375,0.4625,36.4291075,16.3576615,7.78193775,10.0640725,10.0
8239,F,1.1375,0.925,0.3125,13.22504175,5.28718175,3.01922175,4.819415,9.0
8240,F,1.425,1.1,0.4,33.1972645,15.77649675,6.633783,8.221355,10.0
8241,I,1.4,1.125,0.35,24.73493875,11.8217415,5.046211,6.80388,9.0
8242,M,1.35,1.075,0.375,23.20406575,10.149121,4.3941725,6.690482,9.0
8243,I,1.0125,0.7625,0.25,9.11436425,3.40194,2.26796,2.83495,6.0
8244,M,1.35,1.0375,0.375,23.88445375,8.46232575,6.5487345,7.087375,11.0
8245,I,0.675,0.5,0.1625,3.01922175,1.587572,0.66621325,0.850485,6.0
8246,M,1.7,1.2625,0.475,50.121916,25.18853075,9.3836845,11.623295,12.0
8247,I,0.95,0.725,0.2375,7.49844275,3.55786225,1.5025235,2.0695135,7.0
8248,M,1.575,1.2875,0.4375,31.85066325,11.623295,6.8889285,10.0640725,13.0
8249,M,1.3,1.0,0.3125,17.95940825,7.92368525,3.2601925,4.762716,11.0
8250,M,1.45,1.0875,0.375,24.6924145,12.74310025,4.4508715,7.5126175,9.0
8251,I,0.9125,0.6875,0.25,6.80388,2.42388225,1.03475675,2.1262125,6.0
8252,F,1.5875,1.2375,0.4875,36.967748,16.329312,8.88756825,9.02931575,10.0
8253,M,1.575,1.2625,0.425,35.81959325,14.13222575,7.98038425,10.035723,18.0
8254,F,1.3125,1.175,0.4125,27.612413,10.8011595,5.40057975,9.922325,12.0
8255,F,1.6375,1.2875,0.475,38.14425225,17.349894,9.9506745,10.3475675,11.0
8256,F,1.6,1.2625,0.4625,36.0322145,14.21727425,9.99319875,9.07184,8.0
8257,F,1.475,1.1375,0.4,31.62386725,13.13999325,7.49844275,8.9300925,11.0
8258,F,1.525,1.2125,0.375,31.34037225,10.61688775,6.0384435,10.0640725,17.0
8259,F,1.5875,1.2375,0.425,35.62114675,14.7133905,8.71747125,10.489315,12.0
8260,M,1.25,1.05,0.2875,19.85882475,8.561549,4.01145425,5.85417175,11.0
8261,F,1.4875,1.1625,0.35,27.08794725,13.16834275,5.499803,6.6621325,9.0
8262,I,1.1,0.8125,0.2625,12.3320325,5.54232725,2.59397925,3.118445,8.0
8263,M,1.4125,1.0625,0.3375,23.88445375,13.48018725,5.726599,6.23689,10.0
8264,F,1.3125,1.0125,0.325,23.0481435,11.736693,4.3374735,6.520385,9.0
8265,F,1.45,1.1375,0.3875,34.5013415,15.03940975,6.577084,11.623295,11.0
8266,F,1.3125,1.0125,0.3625,17.76096175,8.46232575,3.685435,4.9611625,10.0
8267,I,0.9375,0.7125,0.25,8.15048125,3.30271675,1.077281,2.36718325,9.0
8268,F,1.325,1.075,0.325,19.94387325,7.78193775,3.685435,6.0951425,12.0
8269,M,1.45,1.1375,0.375,23.68600725,11.793392,5.1312595,7.087375,8.0
8270,M,1.325,1.025,0.35,18.01610725,8.2497045,3.64291075,5.20213325,8.0
8271,F,1.1875,0.95,0.3375,14.2030995,5.96756975,3.4869885,4.9611625,13.0
8272,I,1.1125,0.8625,0.2625,10.95708175,4.18155125,1.63009625,3.118445,7.0
8273,F,1.4125,1.1,0.4,27.612413,12.1619355,6.350288,8.50485,9.0
8274,M,1.4,1.1125,0.375,28.8314415,12.47378,6.860579,7.5126175,12.0
8275,I,1.0125,0.75,0.2375,9.05766525,4.01145425,2.02698925,2.494756,7.0
8276,I,1.3,1.0,0.325,19.74542675,8.4198015,3.7137845,5.953395,9.0
8277,I,1.1375,0.8875,0.25,14.118051,6.81805475,2.5798045,3.35941575,8.0
8278,F,1.4375,1.125,0.3125,23.85610425,11.41067375,4.7910655,6.80388,9.0
8279,F,1.425,1.15,0.4125,27.499015,13.4660125,6.13766675,7.087375,8.0
8280,F,1.275,0.9375,0.3625,19.1926115,6.747181,3.04757125,7.087375,13.0
8281,I,0.925,0.725,0.225,7.49844275,3.288542,1.6726205,2.1262125,7.0
8282,M,1.1625,0.925,0.275,16.42853525,4.9611625,3.1467945,5.5281525,17.0
8283,M,1.1375,0.825,0.2625,14.968536,5.5848515,3.10427025,4.1106775,11.0
8284,I,0.875,0.6625,0.1875,5.06038575,2.22543575,1.1623295,1.5592225,7.0
8285,F,1.6,1.2375,0.425,39.41997975,18.83824275,9.241937,9.2135875,9.0
8286,F,1.6875,1.375,0.4625,39.87357175,19.5895045,7.257472,11.056305,12.0
8287,I,1.025,0.8,0.25,10.13494625,4.69184225,2.45223175,3.005047,9.0
8288,F,1.2875,1.05,0.4125,28.02348075,13.324265,6.67630725,7.087375,12.0
8289,F,1.275,0.9625,0.3375,16.7120303,5.443104,3.742134,5.8116475,14.0
8290,M,1.875,1.4875,0.4875,53.08443875,25.84056925,12.6722265,14.17475,11.0
8291,M,1.1875,0.925,0.3125,15.57805025,6.87475375,3.231843,4.3941725,9.0
8292,M,1.5625,1.2375,0.4375,32.07745925,14.4865945,6.27941425,9.4970825,10.0
8293,M,1.4,1.15,0.4375,34.60056475,14.6566915,6.87475375,9.07184,14.0
8294,M,1.3125,1.025,0.4125,21.1203775,7.711064,4.479221,7.2291225,16.0
8295,M,1.25,0.9625,0.3,17.4349425,7.78193775,3.95475525,4.252425,8.0
8296,I,0.425,0.3,0.025,0.66621325,0.226796,0.15592225,0.2551455,4.0
8297,F,1.6375,1.4125,0.45,42.354153,21.98503725,9.808927,11.793392,11.0
8298,F,1.4125,1.1,0.4,31.62386725,10.73028575,6.67630725,7.7961125,14.0
8299,M,1.6875,1.3125,0.4625,49.90929475,24.7491135,9.25611175,12.3320325,12.0
8300,F,1.6125,1.25,0.45,39.3774555,14.01882775,7.52679225,11.623295,14.0
8301,I,1.1875,0.8875,0.325,15.2236815,7.44174375,3.231843,4.252425,10.0
8302,M,1.5625,1.25,0.425,36.35823375,16.3009625,8.334753,10.3475675,10.0
8303,M,1.2375,0.95,0.3625,18.6256215,6.2652395,4.252425,5.953395,15.0
8304,M,1.4125,1.1375,0.4,25.51455,11.8784405,5.03203625,7.93786,11.0
8305,I,0.6875,0.5,0.175,3.515338,1.54504775,0.77961125,0.9922325,7.0
8306,F,1.5375,1.2,0.4125,32.034935,14.35902175,6.64795775,8.9300925,8.0
8307,I,1.4375,1.125,0.3125,23.0481435,11.18387775,4.09650275,7.8528115,9.0
8308,M,1.5,1.1375,0.475,28.98736375,10.035723,6.350288,10.20582,22.0
8309,F,1.425,1.1,0.425,27.99513125,12.94154675,5.54232725,8.63242275,9.0
8310,I,1.15,0.8625,0.3,11.5382465,5.9250455,2.50893075,3.685435,9.0
8311,M,0.875,0.65,0.2125,5.82582225,2.56562975,1.020582,1.7860185,7.0
8312,I,1.2,0.8875,0.275,14.968536,7.314171,2.8066005,3.96893,8.0
8313,M,1.4375,1.125,0.3625,25.7696955,11.169703,5.2446575,7.087375,8.0
8314,M,1.475,1.1875,0.3625,30.7592075,11.66581925,6.98815175,7.654365,11.0
8315,F,1.45,1.1625,0.4,31.19862475,13.60776,6.13766675,9.922325,11.0
8316,M,1.675,1.3125,0.425,39.2640575,16.79707875,8.4198015,11.623295,11.0
8317,I,1.05,0.8,0.2875,10.41844125,4.72019175,1.80019325,2.9766975,6.0
8318,I,0.8125,0.6125,0.1875,4.12485225,1.530873,0.86465975,1.417475,6.0
8319,F,1.5875,1.275,0.4375,34.5013415,16.5844575,7.3425205,9.63883,11.0
8320,F,1.575,1.2125,0.4,36.4291075,16.0174675,8.4198015,9.63883,8.0
8321,M,1.4125,1.125,0.375,28.066005,11.4815475,6.22271525,8.0796075,14.0
8322,I,0.8125,0.6,0.2125,5.556502,2.5798045,1.190679,1.3891255,6.0
8323,M,1.6375,1.3125,0.3875,39.02308675,18.9091165,9.99319875,9.355335,10.0
8324,M,0.9,0.6875,0.2375,5.443104,2.26796,0.963883,2.1829115,21.0
8325,M,1.5625,1.1875,0.35,31.75144,16.5844575,7.01650125,7.087375,10.0
8326,M,1.55,1.2,0.4125,32.715323,15.592225,7.41339425,8.68912175,10.0
8327,F,1.6125,1.275,0.4375,34.189497,13.62193475,7.52679225,11.90679,10.0
8328,M,1.6375,1.3375,0.4625,44.395317,18.83824275,9.525432,13.4660125,10.0
8329,F,1.5125,1.2125,0.4125,34.189497,15.46465225,7.89533575,8.74582075,10.0
8330,F,1.6375,1.2625,0.4375,41.7588135,17.10892325,9.76640275,12.757275,10.0
8331,M,1.375,1.0625,0.3875,22.736299,9.6671795,5.556502,6.7755305,9.0
8332,M,1.375,1.0625,0.425,24.097075,7.711064,6.22271525,8.0796075,13.0
8333,F,1.65,1.275,0.4875,47.0318205,20.241543,10.67358675,15.83319575,13.0
8334,M,1.5625,1.1875,0.4375,34.5013415,14.514944,7.01650125,9.63883,19.0
8335,F,1.55,1.175,0.4375,37.1094955,19.09338825,7.6827145,8.788345,10.0
8336,M,1.35,1.0625,0.325,22.1976585,9.48290775,3.95475525,7.2291225,17.0
8337,M,1.325,1.05,0.325,24.79163775,12.8423235,4.252425,6.80388,8.0
8338,F,1.575,1.225,0.4375,31.31202275,13.437663,7.07320025,8.9300925,9.0
8339,F,1.6875,1.3125,0.4125,41.8722115,18.0586315,9.5537815,11.90679,15.0
8340,I,1.0125,0.8125,0.275,9.07184,3.98310475,1.63009625,3.005047,8.0
8341,I,0.9625,0.725,0.225,8.40562675,3.8271825,1.11980525,2.4097075,7.0
8342,M,1.5375,1.1875,0.4375,34.40211825,13.99047825,8.4765005,9.922325,19.0
8343,F,1.425,1.125,0.3625,22.6796,9.7238785,5.556502,6.50621025,10.0
8344,F,1.425,1.125,0.4,32.034935,12.77144975,6.463686,9.7805775,13.0
8345,I,1.1375,0.8625,0.275,12.3320325,5.0178615,2.4664065,3.81300775,8.0
8346,F,1.35,1.075,0.35,22.41027975,10.77281,4.01145425,7.7961125,8.0
8347,F,1.6375,1.375,0.4875,46.45065575,20.8935815,10.58853825,13.891255,12.0
8348,F,1.55,1.2125,0.4375,34.9549335,14.04717725,7.0023265,10.3475675,10.0
8349,F,1.5125,1.2,0.425,32.545226,14.4298955,6.577084,8.9867915,12.0
8350,F,1.3625,1.0375,0.325,18.2287285,8.29222875,4.37999775,5.953395,11.0
8351,F,1.4,1.1125,0.3625,28.44872325,14.685041,5.85417175,6.9456275,10.0
8352,I,1.375,1.1,0.375,24.437269,8.00873375,5.23048275,8.221355,11.0
8353,M,1.55,1.175,0.4125,34.5013415,17.08057375,7.01650125,8.278054,9.0
8354,F,1.55,1.25,0.45,31.808139,14.04717725,7.257472,8.9300925,10.0
8355,F,1.3375,1.025,0.375,23.3883375,10.77281,5.556502,5.82582225,10.0
8356,I,1.375,1.075,0.4125,24.28134675,12.587178,4.86193925,7.087375,9.0
8357,F,1.6375,1.2625,0.425,40.1145425,12.870673,7.7394135,11.4815475,10.0
8358,I,1.375,1.05,0.3375,23.37416275,11.15552825,4.12485225,5.8116475,8.0
8359,M,1.3625,1.0,0.3875,20.93610575,7.93786,4.12485225,7.5126175,12.0
8360,I,1.1375,0.875,0.3,13.96212875,6.7188315,3.04757125,4.53592,7.0
8361,I,0.8625,0.6375,0.25,5.31553125,2.2963095,1.40330025,1.644271,6.0
8362,F,1.525,1.2625,0.475,37.74735925,15.03940975,7.95203475,11.623295,20.0
8363,F,1.35,1.0625,0.4125,24.1821235,10.2341695,5.51397775,7.8528115,8.0
8364,F,1.1875,0.95,0.3125,13.0124205,6.9456275,3.118445,4.1106775,8.0
8365,M,1.425,1.175,0.4375,26.01066625,9.8372765,5.48562825,8.3631025,16.0
8366,M,1.7625,1.3625,0.575,49.32813,16.4143605,10.9145575,13.4660125,13.0
8367,M,1.45,1.15,0.3875,31.18445,13.60776,6.13766675,9.922325,10.0
8368,F,1.6125,1.225,0.425,32.601925,13.70698325,6.39281225,8.6465975,18.0
8369,M,1.5125,1.2,0.4,31.99241075,15.52135125,8.29222875,8.50485,14.0
8370,I,0.9625,0.725,0.2125,7.98038425,4.0539785,1.43164975,2.4097075,6.0
8371,M,1.3125,1.0625,0.3375,20.41164,9.87980075,4.23825025,5.953395,8.0
8372,M,1.675,1.3125,0.475,42.2124055,13.31009025,8.674947,11.1980525,18.0
8373,M,1.1875,0.9,0.3125,16.11669075,8.43397625,3.6570855,4.0539785,8.0
8374,I,1.125,0.8875,0.2875,14.118051,6.73300625,3.3168915,3.96893,8.0
8375,M,1.4625,1.225,0.425,31.00017825,11.18387775,6.22271525,10.942907,15.0
8376,I,1.1875,0.875,0.325,14.75591475,5.37223025,3.01922175,4.819415,9.0
8377,I,0.85,0.6375,0.2,5.06038575,2.1262125,0.86465975,1.5592225,7.0
8378,M,1.4375,1.1125,0.375,24.87668625,12.23280925,5.68407475,6.0951425,8.0
8379,I,1.2,0.8875,0.3,14.67086625,6.16601625,3.5436875,4.1106775,8.0
8380,F,1.3375,1.0375,0.3125,18.12950525,8.34892775,3.98310475,4.9611625,8.0
8381,F,1.4625,1.15,0.4125,29.97959625,13.99047825,6.25106475,8.9300925,10.0
8382,I,0.7375,0.5375,0.1875,3.6570855,1.71514475,0.907184,1.13398,6.0
8383,M,1.575,1.225,0.3875,31.62386725,13.777857,6.8889285,9.02931575,11.0
8384,I,0.95,0.75,0.25,7.72523875,3.96893,1.77184375,2.26796,7.0
8385,I,0.8375,0.6,0.1875,4.819415,1.82854275,0.92135875,1.360776,6.0
8386,F,0.875,0.6625,0.25,6.36446275,2.9766975,1.814368,1.984465,11.0
8387,I,1.4125,1.125,0.3625,22.15513425,11.32562525,4.422522,6.23689,8.0
8388,F,1.4125,1.075,0.35,24.8058125,11.55242125,6.3786375,6.520385,9.0
8389,I,0.9375,0.6875,0.25,6.7755305,2.7499015,1.43164975,1.927766,8.0
8390,M,1.3125,1.0,0.35,19.3060095,9.2135875,3.742134,5.2446575,8.0
8391,I,0.8125,0.575,0.2,3.72795925,1.417475,0.80796075,1.2190285,7.0
8392,M,1.25,0.95,0.3,17.2648455,7.10154975,4.12485225,5.5281525,12.0
8393,M,1.5625,1.25,0.5125,36.514156,13.99047825,8.60407325,13.0691195,15.0
8394,I,0.875,0.6625,0.2375,6.066793,2.67902775,1.34660125,1.7860185,5.0
8395,M,1.475,1.1875,0.3625,29.07241225,12.6722265,6.59125875,9.07184,11.0
8396,F,1.625,1.2625,0.4125,43.318036,20.79435825,10.61688775,11.056305,11.0
8397,F,1.6,1.2,0.375,35.4652245,14.35902175,9.298636,10.20582,9.0
8398,F,1.55,1.2125,0.4125,33.55163325,15.7339725,7.767763,8.29222875,9.0
8399,M,1.4375,1.125,0.45,28.76056775,13.08329425,6.22271525,7.1724235,10.0
8400,M,1.25,0.9375,0.3125,15.2236815,6.78970525,3.27436725,4.5075705,9.0
8401,I,0.9375,0.6875,0.2625,6.4353365,2.6932025,1.77184375,1.984465,7.0
8402,F,1.7625,1.35,0.4625,43.30386125,22.80717275,10.4609655,12.47378,10.0
8403,F,1.4875,1.1875,0.3875,27.39979175,11.75086775,5.6699,11.90679,13.0
8404,I,0.75,0.575,0.2,3.6003865,1.474174,0.850485,0.97805775,8.0
8405,I,1.0625,0.8125,0.275,10.1774705,3.572037,1.7860185,3.04757125,7.0
8406,F,1.525,1.1625,0.425,29.95124675,14.5999925,6.406987,7.5126175,9.0
8407,F,1.4375,1.175,0.4875,28.462898,8.46232575,8.00873375,9.922325,16.0
8408,I,1.1125,0.875,0.3125,12.54465375,4.9611625,2.14038725,3.685435,9.0
8409,F,1.5875,1.225,0.4,26.54930675,10.6877615,7.0023265,8.221355,11.0
8410,I,1.1625,0.9,0.325,15.87572,7.6260155,2.9199985,4.1106775,8.0
8411,M,1.425,1.1,0.375,30.43318825,11.24057675,5.59902625,8.0796075,10.0
8412,M,1.6625,1.3125,0.4375,42.921143,14.92601175,8.51902475,17.0097,21.0
8413,F,1.45,1.125,0.375,24.28134675,11.09882925,7.0023265,7.41339425,11.0
8414,M,1.425,1.05,0.35,21.58814425,9.87980075,4.89028875,6.23689,9.0
8415,M,1.6125,1.2,0.4,34.6147395,14.4865945,7.767763,10.0640725,9.0
8416,M,1.325,1.0375,0.35,21.9708625,7.24329725,4.309124,7.37087,12.0
8417,M,0.875,0.6625,0.225,5.1312595,2.211261,1.6726205,1.70097,9.0
8418,I,1.4375,1.1,0.4125,24.323871,10.41844125,4.89028875,6.9456275,8.0
8419,F,1.5625,1.2375,0.45,38.03085425,17.293195,8.051258,8.3631025,12.0
8420,F,1.4125,1.1,0.375,22.8213475,9.979024,4.63514325,7.654365,11.0
8421,F,1.5125,1.1875,0.3875,32.0065855,14.401546,6.80388,8.17883075,11.0
8422,F,1.3625,1.0625,0.425,24.38057,9.79475225,4.706017,7.654365,17.0
8423,M,1.65,1.25,0.475,39.3774555,18.21455375,8.66077225,10.20582,12.0
8424,M,1.4125,1.1,0.4375,31.2127995,13.79203175,6.76135575,9.922325,9.0
8425,F,1.2,0.9375,0.3125,16.0741665,7.92368525,3.64291075,4.819415,8.0
8426,I,0.6125,0.45,0.175,1.80019325,0.69456275,0.38271825,0.56699,3.0
8427,I,1.25,0.9375,0.35,19.43358225,9.865626,3.35941575,5.386405,9.0
8428,I,1.425,1.1125,0.425,35.11085575,11.736693,7.3992195,11.4815475,16.0
8429,M,1.225,0.975,0.3875,21.27629975,7.3992195,4.3941725,7.2291225,11.0
8430,M,1.3,0.9625,0.2625,19.80212575,8.34892775,3.4869885,5.5281525,9.0
8431,M,1.75,1.3625,0.4625,49.34230475,23.530085,10.87203325,11.7650425,11.0
8432,I,1.2375,0.975,0.3125,18.6256215,8.5898985,4.01145425,5.953395,9.0
8433,I,0.95,0.725,0.225,7.10154975,3.118445,1.85689225,2.1262125,7.0
8434,M,1.1,0.8625,0.325,13.99047825,5.74077375,3.7704835,4.3941725,11.0
8435,I,1.2125,0.9375,0.325,18.4555245,6.973977,3.52951275,5.726599,10.0
8436,I,0.95,0.7,0.2375,7.04485075,3.47281375,1.190679,1.8994165,6.0
8437,M,1.5625,1.2125,0.4375,34.06192425,14.401546,8.3064035,10.77281,11.0
8438,I,0.675,0.5,0.1875,3.3168915,1.28990225,0.66621325,0.850485,5.0
8439,I,1.15,0.8875,0.3125,12.984071,5.96756975,2.9199985,3.5436875,8.0
8440,M,1.5625,1.225,0.425,36.570855,17.73261225,8.6465975,9.979024,14.0
